id,name,disc_number,duraction_ms,explicit,track_number,audio_features.danceability,audio_features.energy,audio_features.key,audio_features.loudness,audio_features.mode,audio_features.speechiness,audio_features.acousticness,audio_features.instrumentalness,audio_features.liveness,audio_features.valence,audio_features.tempo,audio_features.time Signature,audio_features.id,artist.id,artist.name,artist.popularity,album.id,album.name,album.release_date,album.total_tracks,albums.id,albums.name,albums.release_date
4evLyY5Ue1Wesc61t2KXAU,Superman (Taylor’s Version),1,274945,False,16,0.533,0.742,7,-3.473,1,0.0303,0.0031,0.0,0.108,0.356,131.93,4,4evLyY5Ue1Wesc61t2KXAU,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
4e3ZNTAV6PCrdYMUrUlMpQ,Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault),1,266466,False,17,0.547,0.855,7,-4.7,1,0.0597,0.0164,0.0,0.144,0.282,131.073,4,4e3ZNTAV6PCrdYMUrUlMpQ,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
0zo975x58DlXbZllWvfYhg,When Emma Falls in Love (Taylor’s Version) (From The Vault),1,252385,False,18,0.474,0.763,2,-4.632,1,0.0505,0.159,0.0,0.138,0.231,78.133,4,0zo975x58DlXbZllWvfYhg,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
5kHMfzgLZP95O9NBy0ku4v,I Can See You (Taylor’s Version) (From The Vault),1,273186,False,19,0.694,0.764,6,-4.893,1,0.0337,0.0586,0.0,0.0608,0.819,123.044,4,5kHMfzgLZP95O9NBy0ku4v,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
4ABYxlb92WBIjHu7TIKmml,Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault),1,306062,False,20,0.576,0.57,7,-7.925,1,0.0434,0.362,0.0,0.0668,0.378,147.803,4,4ABYxlb92WBIjHu7TIKmml,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
4s8BIKx4Zh6ryAEz8RTlaU,Foolish One (Taylor’s Version) (From The Vault),1,311765,False,21,0.671,0.588,7,-4.675,1,0.0299,0.617,0.0,0.111,0.543,96.965,4,4s8BIKx4Zh6ryAEz8RTlaU,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
1HCdems7PQZRj42QDWLA0A,Timeless (Taylor’s Version) (From The Vault),1,321396,False,22,0.624,0.585,3,-5.847,1,0.0328,0.3,0.0,0.0916,0.65,142.883,4,1HCdems7PQZRj42QDWLA0A,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
24emu3sabKISjRkrys28jq,Lavender Haze,1,202395,True,1,0.735,0.454,7,-10.516,0,0.0876,0.236,0.00113,0.133,0.0751,97.043,4,24emu3sabKISjRkrys28jq,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
6qxvy9Pe4RJIq5JBVbbwbS,Maroon,1,218270,True,2,0.65,0.397,7,-8.237,1,0.0365,0.0609,1.4e-06,0.089,0.0382,108.055,4,6qxvy9Pe4RJIq5JBVbbwbS,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
5qIHFdkW6phMsTZlN2g8Lc,Anti-Hero,1,200690,False,3,0.637,0.649,4,-6.59,1,0.0584,0.115,1.22e-06,0.147,0.497,96.935,4,5qIHFdkW6phMsTZlN2g8Lc,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
7GA86Uo2jYbj8vIXe2nyWd,Snow On The Beach (feat. Lana Del Rey),1,256124,True,4,0.653,0.331,9,-13.534,1,0.039,0.705,0.0013,0.116,0.166,110.014,4,7GA86Uo2jYbj8vIXe2nyWd,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
6PQOU00xWNrGwCZzboriXy,"You're On Your Own, Kid",1,194206,False,5,0.694,0.386,2,-10.312,1,0.0597,0.423,1.05e-05,0.126,0.39,120.044,4,6PQOU00xWNrGwCZzboriXy,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
4eKMqf9ZMSclDX7V9Ptg7x,Midnight Rain,1,174782,False,6,0.654,0.372,0,-11.704,1,0.0667,0.705,6.78e-05,0.114,0.198,140.15,4,4eKMqf9ZMSclDX7V9Ptg7x,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
7oomkQSYf1ia2VnVEWfFIU,Question...?,1,210556,True,7,0.741,0.509,7,-8.747,1,0.19,0.205,0.0,0.262,0.113,108.978,4,7oomkQSYf1ia2VnVEWfFIU,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
0GKDhq6ZbmSbRHd3eyGlB7,Vigilante Shit,1,164801,True,8,0.867,0.272,4,-11.014,0,0.363,0.157,3.42e-05,0.118,0.157,79.962,4,0GKDhq6ZbmSbRHd3eyGlB7,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
0VpF6RLdCfPIeYRwMu4tZK,Bejeweled,1,194165,False,9,0.695,0.546,7,-9.184,1,0.066,0.0648,0.000128,0.0883,0.425,164.0,4,0VpF6RLdCfPIeYRwMu4tZK,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
4bBDkw2KBMX0tcgAaXC83Q,Labyrinth,1,247962,False,10,0.493,0.308,0,-15.489,1,0.0436,0.804,0.328,0.123,0.13,109.993,4,4bBDkw2KBMX0tcgAaXC83Q,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
45R112Jz5hQeKgITXgSXzs,Karma,1,204852,True,11,0.647,0.614,8,-7.091,1,0.0651,0.0782,0.0,0.611,0.0956,90.034,4,45R112Jz5hQeKgITXgSXzs,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
2L09RYwH5Pjzca6PmbUAw3,Sweet Nothing,1,188496,False,12,0.335,0.166,0,-14.958,1,0.048,0.967,0.00012,0.115,0.391,175.917,4,2L09RYwH5Pjzca6PmbUAw3,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
1QQii3pa5m8MEda0nbkjfw,Mastermind,1,191039,False,13,0.661,0.345,4,-14.037,1,0.144,0.545,0.000915,0.0871,0.126,125.977,4,1QQii3pa5m8MEda0nbkjfw,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
2VuqMjgoKaOHNM8HpxtXKx,The Great War,1,240355,False,14,0.573,0.737,5,-9.002,1,0.0352,0.203,2.78e-05,0.0851,0.592,96.009,4,2VuqMjgoKaOHNM8HpxtXKx,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
71CBDRKmF2VeRKYMG1DFBh,Bigger Than The Whole Sky,1,218502,False,15,0.48,0.22,6,-12.469,1,0.0425,0.837,0.00269,0.116,0.0633,82.951,4,71CBDRKmF2VeRKYMG1DFBh,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
5tWxKWq1DSP1s9WQ5PWuqu,Paris,1,196258,False,16,0.691,0.498,7,-10.519,1,0.101,0.116,3.07e-05,0.136,0.454,110.963,4,5tWxKWq1DSP1s9WQ5PWuqu,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
1SztNGCwEHJEVFx90E5g7D,High Infidelity,1,231475,False,17,0.564,0.545,10,-10.17,1,0.104,0.726,0.0,0.0878,0.766,176.082,4,1SztNGCwEHJEVFx90E5g7D,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
7C0w28EsX0Um2FrZs9gso2,Glitch,1,148781,False,18,0.677,0.451,11,-9.744,0,0.19,0.318,0.0,0.11,0.399,140.845,4,7C0w28EsX0Um2FrZs9gso2,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
4txojlesMFQZGWxwz2EeqB,"Would've, Could've, Should've",1,260361,False,19,0.482,0.837,0,-6.501,1,0.12,0.435,0.00147,0.123,0.534,157.96,4,4txojlesMFQZGWxwz2EeqB,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
10GRRCR5fctuOF4GFmATJI,Dear Reader,1,225194,False,20,0.475,0.386,0,-12.038,1,0.0737,0.497,0.00104,0.119,0.162,107.601,4,10GRRCR5fctuOF4GFmATJI,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
3xYJScVfxByb61dYHTwiby,Hits Different,1,234466,True,21,0.672,0.782,5,-6.499,1,0.0421,0.148,4.73e-06,0.296,0.239,106.026,4,3xYJScVfxByb61dYHTwiby,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
4zmKGsrXjLmljb5fTaBTot,Snow On The Beach (feat. More Lana Del Rey),1,229942,True,22,0.664,0.401,6,-10.934,0,0.0344,0.806,3.5e-06,0.108,0.315,109.846,4,4zmKGsrXjLmljb5fTaBTot,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
4i6cwNY6oIUU2XZxPIw82Y,Karma (feat. Ice Spice),1,201493,True,23,0.615,0.616,8,-6.523,1,0.0622,0.0623,0.0,0.579,0.0734,89.977,4,4i6cwNY6oIUU2XZxPIw82Y,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26,23,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),2023-05-26
4g2c7NoTWAOSYDy44l9nub,Lavender Haze,1,202395,True,1,0.735,0.444,10,-10.519,1,0.0684,0.204,0.0012,0.17,0.0984,97.038,4,4g2c7NoTWAOSYDy44l9nub,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22,20,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22
199E1RRrVmVTQqBXih5qRC,Maroon,1,218270,True,2,0.658,0.378,7,-8.3,1,0.0379,0.0593,0.0,0.0976,0.0382,108.034,4,199E1RRrVmVTQqBXih5qRC,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22,20,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22
02Zkkf2zMkwRGQjZ7T4p8f,Anti-Hero,1,200690,False,3,0.638,0.634,4,-6.582,1,0.0457,0.133,1.23e-06,0.152,0.519,96.953,4,02Zkkf2zMkwRGQjZ7T4p8f,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22,20,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22
6ADDIJxxqzM9LMpm78yzQG,Snow On The Beach (feat. Lana Del Rey),1,256124,True,4,0.659,0.323,9,-13.425,1,0.0436,0.735,0.00321,0.116,0.154,110.007,4,6ADDIJxxqzM9LMpm78yzQG,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22,20,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22
7gVWKBcfIW93YxNBi3ApIE,"You're On Your Own, Kid",1,194206,False,5,0.694,0.38,2,-10.307,1,0.0614,0.416,8.47e-06,0.126,0.376,120.044,4,7gVWKBcfIW93YxNBi3ApIE,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22,20,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22
6Nl7KyvjkFncGsjB49SxLl,Midnight Rain,1,174782,False,6,0.636,0.377,0,-11.721,1,0.0708,0.71,6.51e-05,0.115,0.23,139.966,4,6Nl7KyvjkFncGsjB49SxLl,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22,20,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22
6C7OF1Jal7YkyjzyUG8vkK,Question...?,1,210556,True,7,0.751,0.502,7,-8.777,1,0.162,0.226,0.0,0.297,0.112,108.989,4,6C7OF1Jal7YkyjzyUG8vkK,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22,20,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22
5yeuXkukVGuix3vmLu2BPJ,Vigilante Shit,1,164801,True,8,0.87,0.279,4,-11.134,0,0.364,0.16,1.74e-05,0.121,0.16,79.996,4,5yeuXkukVGuix3vmLu2BPJ,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22,20,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22
0jvo9CjnbR0lYUDTSNTMiu,Bejeweled,1,194165,False,9,0.7,0.55,7,-9.13,1,0.0653,0.0661,0.000102,0.091,0.412,164.003,4,0jvo9CjnbR0lYUDTSNTMiu,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22,20,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22
43q586vP8gGkYypKoSddhl,Labyrinth,1,247962,False,10,0.487,0.313,0,-15.434,1,0.0487,0.791,0.348,0.124,0.141,110.039,4,43q586vP8gGkYypKoSddhl,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22,20,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22
5oqDgw5VGBln5dSIOPWyBq,Karma,1,204852,True,11,0.649,0.622,8,-7.054,1,0.0582,0.074,0.0,0.594,0.106,90.024,4,5oqDgw5VGBln5dSIOPWyBq,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22,20,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22
3zmwONxswBAzGwExPugSLN,Sweet Nothing,1,188496,False,12,0.334,0.161,0,-14.875,1,0.0506,0.967,4.71e-05,0.115,0.396,176.747,4,3zmwONxswBAzGwExPugSLN,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22,20,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22
56hioFjQ0DXrdn04hZcFgG,Mastermind,1,191039,False,13,0.661,0.352,4,-14.077,1,0.117,0.571,0.00147,0.0884,0.13,125.934,4,56hioFjQ0DXrdn04hZcFgG,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22,20,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22
3UMrglJeju5yWyYIW6o99b,The Great War,1,240355,False,14,0.573,0.741,5,-8.987,1,0.0353,0.219,2.23e-05,0.0842,0.554,96.016,4,3UMrglJeju5yWyYIW6o99b,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22,20,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22
0BiqmkasE5FdrChwKfVp8X,Bigger Than The Whole Sky,1,218502,False,15,0.422,0.235,6,-12.379,1,0.0568,0.826,0.00648,0.115,0.068,165.71,4,0BiqmkasE5FdrChwKfVp8X,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22,20,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22
7712gjoih4QoDbXpljEk21,Paris,1,196258,False,16,0.7,0.509,7,-10.547,1,0.0789,0.112,3.27e-05,0.137,0.345,110.947,4,7712gjoih4QoDbXpljEk21,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22,20,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22
5kiZGSxgqPdv6rbqL9THdd,High Infidelity,1,231475,False,17,0.646,0.529,10,-10.179,1,0.0864,0.723,0.0,0.0885,0.755,87.862,4,5kiZGSxgqPdv6rbqL9THdd,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22,20,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22
6wAFvJPpTZVirBKGZ4EnMW,Glitch,1,148781,False,18,0.675,0.466,11,-9.738,0,0.201,0.361,0.0,0.11,0.347,140.864,4,6wAFvJPpTZVirBKGZ4EnMW,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22,20,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22
0aV5uARAknQgYhBaK944FP,"Would've, Could've, Should've",1,260361,False,19,0.483,0.84,7,-6.508,1,0.119,0.43,0.000575,0.146,0.55,157.979,4,0aV5uARAknQgYhBaK944FP,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22,20,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22
3QF5RsWzK1lCvf2o2cY65P,Dear Reader,1,225194,False,20,0.562,0.388,0,-12.088,1,0.0705,0.481,0.00145,0.117,0.159,107.747,4,3QF5RsWzK1lCvf2o2cY65P,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22,20,3lS1y25WAhcqJDATJK70Mq,Midnights (3am Edition),2022-10-22
5jQI2r1RdgtuT8S3iG8zFC,Lavender Haze,1,202395,True,1,0.733,0.436,10,-10.489,1,0.08,0.258,0.000573,0.157,0.0976,96.985,4,5jQI2r1RdgtuT8S3iG8zFC,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21,13,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21
3eX0NZfLtGzoLUxPNvRfqm,Maroon,1,218270,True,2,0.637,0.398,7,-8.294,1,0.0564,0.0573,1.03e-06,0.101,0.0374,108.075,4,3eX0NZfLtGzoLUxPNvRfqm,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21,13,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21
0V3wPSX9ygBnCm8psDIegu,Anti-Hero,1,200690,False,3,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,4,0V3wPSX9ygBnCm8psDIegu,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21,13,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21
1wtOxkiel43cVs0Yux5Q4h,Snow On The Beach (feat. Lana Del Rey),1,256124,True,4,0.663,0.319,9,-13.481,1,0.0375,0.69,0.000993,0.117,0.193,109.957,4,1wtOxkiel43cVs0Yux5Q4h,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21,13,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21
4D7BCuvgdJlYvlX5WlN54t,"You're On Your Own, Kid",1,194206,False,5,0.696,0.396,2,-10.289,1,0.0656,0.401,5.2e-06,0.125,0.38,120.041,4,4D7BCuvgdJlYvlX5WlN54t,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21,13,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21
3rWDp9tBPQR9z6U5YyRSK4,Midnight Rain,1,174782,False,6,0.643,0.363,0,-11.738,1,0.0767,0.69,5.17e-05,0.115,0.23,139.865,4,3rWDp9tBPQR9z6U5YyRSK4,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21,13,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21
0heeNYlwOGuUSe7TgUD27B,Question...?,1,210556,True,7,0.751,0.502,7,-8.763,1,0.167,0.2,0.0,0.296,0.106,108.943,4,0heeNYlwOGuUSe7TgUD27B,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21,13,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21
1xwAWUI6Dj0WGC3KiUPN0O,Vigilante Shit,1,164801,True,8,0.798,0.277,4,-11.096,0,0.39,0.173,5.25e-05,0.121,0.163,79.846,4,1xwAWUI6Dj0WGC3KiUPN0O,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21,13,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21
3qoftcUZaUOncvIYjFSPdE,Bejeweled,1,194165,False,9,0.696,0.559,7,-9.19,1,0.0693,0.0618,5.58e-05,0.0887,0.433,163.999,4,3qoftcUZaUOncvIYjFSPdE,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21,13,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21
0A1JLUlkZkp2EFrosoNQi0,Labyrinth,1,247962,False,10,0.406,0.306,0,-15.48,1,0.0517,0.785,0.488,0.122,0.122,110.014,4,0A1JLUlkZkp2EFrosoNQi0,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21,13,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21
7KokYm8cMIXCsGVmUvKtqf,Karma,1,204852,True,11,0.642,0.62,8,-7.091,1,0.0666,0.0734,0.0,0.483,0.0969,90.02,4,7KokYm8cMIXCsGVmUvKtqf,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21,13,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21
0wavGRldH0AWyu2zvTz8zb,Sweet Nothing,1,188496,False,12,0.337,0.156,0,-14.919,1,0.0518,0.964,7.72e-05,0.115,0.39,176.655,4,0wavGRldH0AWyu2zvTz8zb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21,13,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21
